Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production (short tons),Average Employees,Labor Hours
2016,1503627,#20 Strip Job,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,Pine Branch Mining Llc,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"147,128",19,"35,246"
2016,1505485,Preparation Plant,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Perry County Coal, Llc","1845 S. Ky Hwy 15, Hazard, KY 41701",,Appalachia Central,0,8,"17,999"
2016,1505485,Preparation Plant,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Perry County Coal, Llc","1845 S. Ky Hwy 15, Hazard, KY 41701",,Appalachia Central,0,39,"87,880"
2016,1509636,No. 77,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"249,967",49,"101,594"
2016,1513495,Kentucky River Loading,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Preparation Plant,Pine Branch Mining Llc,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,0,9,"24,507"
2016,1513495,Kentucky River Loading,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Preparation Plant,Pine Branch Mining Llc,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,0,1,"1,845"
2016,1516353,No. 64 Plant,Kentucky (East),Perry,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,Blue Diamond Coal Co.,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,0,2,"5,304"
2016,1516520,No. 76  Plant,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Preparation Plant,Blue Diamond Coal Company,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,0,35,"73,963"
2016,1516883,Combs Branch Job,Kentucky (East),Perry,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Pine Branch Mining Llc,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"20,587",7,"6,214"
2016,1518048,Rowdy Gap Mine,Kentucky (East),Perry,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Pine Branch Mining Llc,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"308,070",25,"59,170"
2016,1518565,E4-1,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Mine only,"Perry County Coal, Llc","1845 South Ky Hwy 15, Hazard, KY 41701",,Appalachia Central,"25,886",16,"32,220"
2016,1518769,S-17 Cumberland,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"485,652",37,"111,023"
2016,1518777,Hazard Job #6,Kentucky (East),Perry,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,B & W Resources Inc,"300 Liperote Way, London, KY 40741",,Appalachia Central,"109,932",12,"22,418"
2016,1518914,Highwall Miner #1,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Ckj Enterprises, Inc","P.O. Box 952, Hyden, KY 41749",,Appalachia Central,"73,354",6,"16,439"
2016,1518966,East Mac & Nellie,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,Pine Branch Mining Llc,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"563,262",48,"122,301"
2016,1519015,E4-2,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Mine only,"Perry County Coal, Llc","1845 S Ky Hwy 15, Hazard, KY 41701",,Appalachia Central,"724,524",157,"401,025"
2016,1519405,Orchard Branch Mine No. 89,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"550,259",73,"180,743"
2016,1519419,Noble Mine #2,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,Noble Construction,"P.O. Box 83, Bulan, KY 41722",,Appalachia Central,"9,348",5,"2,400"
2016,1519598,Poundmill Mine No 90,Kentucky (East),Perry,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"88,989",20,"23,565"
2016,1519778,Upper Second Creek Mine,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Locust Grove, Inc.","P.O. Box 958, Hazard, KY 41702",,Appalachia Central,"161,587",16,"42,294"
2016,1519780,Wiley Miller Mine,Kentucky (East),Perry,Permanently abandoned,Surface,Operating Subsidiary,Mine only,"Pine Branch Mining, Llc","1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"43,268",8,"12,988"
2016,1507010,Point Rock Mine,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,"Synergy Coal Kentucky, Llc","5333 N. Mayo Trail, Apt. #1, Pikeville, KY 41501",,Appalachia Central,0,9,"13,609"
2016,1507010,Point Rock Mine,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,"Synergy Coal Kentucky, Llc","5333 N. Mayo Trail, Apt. #1, Pikeville, KY 41501",,Appalachia Central,0,10,"13,610"
2016,1509724,#1 Prep Plant,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,Sidney Coal Company Llc,"P.O. Box 1098, Holden, WV 25625",,Appalachia Central,0,16,"30,812"
2016,1510445,Bevins Branch Preparation Plan,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Co.,"P.O. Box 71, Deane, KY 41812",,Appalachia Central,0,11,"10,855"
2016,1511162,Plant No. 1,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,5,"9,936"
2016,1511162,Plant No. 1,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,1,"1,104"
2016,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,0,2,"2,934"
2016,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,0,3,"4,787"
2016,1515215,# 5,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Bee B & B, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"97,562",28,"50,413"
2016,1516470,Burke Branch Tipple,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Premier Elkhorn Coal Company,","6920 Ky Highway 610 W, Jenkins, KY 41537",,Appalachia Central,0,26,"61,212"
2016,1516734,Clintwood Elkhorn Ii,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Preparation Plant,Clintwood Elkhorn Mining Llc,"23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,2,"3,950"
2016,1516734,Clintwood Elkhorn Ii,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Clintwood Elkhorn Mining Llc,"23956 Hwy. 194 E., Feds Creek, KY 41524",,Appalachia Central,0,26,"61,880"
2016,1516855,#2,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"R & C Coal, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"14,636",6,"7,311"
2016,1517659,Three Mile Mine #1,Kentucky (East),Pike,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,"130,033",12,"26,085"
2016,1517733,Preparation Plant,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Mc Mining Llc,"4126 State Highway 194 W, Pilgrim, KY 41501",,Appalachia Central,0,23,"47,464"
2016,1517941,No 2,Kentucky (East),Pike,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Elkhorn City, KY 41502",,Appalachia Central,"53,868",35,"50,221"
2016,1517979,Mine No. 8,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Woodman Three Mine, Inc.","2412 Feds Creek Road, Steele, KY 41566",,Appalachia Central,"65,928",13,"32,831"
2016,1517982,# 15,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Cheyenne Elkhorn Coal Co.,"311 Walters Road, Pikeville, KY 40501",,Appalachia Central,"31,262",9,"21,926"
2016,1518001,Blackberry #1,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Covenant Coal Corporation, Inc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"5,648",7,"5,259"
2016,1518015,Bent Mountain,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,"125,330",14,"27,650"
2016,1518029,No 2,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,C W Augering Inc,"24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,"44,598",15,"19,870"
2016,1518040,No. 6,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"6320 Hwy 610 W, Myra, KY 41537",,Appalachia Central,"358,768",45,"102,746"
2016,1518280,S-1 Hunts Branch,Kentucky (East),Pike,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Revelation Energy Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"94,938",10,"15,425"
2016,1518369,Black Pearl Mining Inc No 3,Kentucky (East),Pike,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Black Pearl Mining Inc,"290 Big Shelby Creek, Jenkins, KY 41537",,Appalachia Central,"17,112",8,"4,243"
2016,1518626,Mine # 5,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Inspiration Resources Inc.,"P.O. Box 431, Hardy, KY 41531",,Appalachia Central,"51,764",14,"19,748"
2016,1518730,M-119/M-102-Job-49,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"20,617",11,"5,338"
2016,1518737,Auger No. 29,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Resource Management & Recovery,"P.O. Box 3124, Wise, VA 24293",,Appalachia Central,"15,927",3,"3,308"
2016,1518775,Mine #15,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Mccoy Elkhorn Coal Co.,"2560 State Highway 194 East, Pikeville, KY 41501",,Appalachia Central,"62,941",30,"54,084"
2016,1518911,Mine #28,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,"174,615",16,"33,079"
2016,1518931,No 7,Kentucky (East),Pike,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Apex Energy Inc,"24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,414,10,"5,630"
2016,1518943,Mine No 5,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Falcon Coal Corporation,"P.O. Box 1247, Wise, VA 24293",,Appalachia Central,"91,671",16,"38,449"
2016,1518946,Job #49,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Premier Elkhorn Coal Company,","6920 Highway 610 W, Myra, KY 41537",,Appalachia Central,"172,397",33,"81,040"
2016,1518952,No 2,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Phoenix Fuels Corporation,"164 Powderhouse Hollow Road, Pikeville, KY 41501",,Appalachia Central,"3,041",3,593
2016,1519094,Center Creek Mine,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,C S & S Coal Corporation,"P.O. Box 1247, Wise, VA 24293",,Appalachia Central,"66,254",15,"32,089"
2016,1519097,Process Energy,Kentucky (East),Pike,Permanently abandoned,Underground,Operating Subsidiary,Mine only,"Sidney Coal Company, Llc","P.O. Box 1098, Holden, WV 25625",,Appalachia Central,"467,028",108,"220,420"
2016,1519153,#1 Mine,Kentucky (East),Pike,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Dynasty Mining Inc.,"1386 Powells Creek, Pikeville, KY 41501",,Appalachia Central,"4,705",11,"2,665"
2016,1519280,No 4,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Cavalier Mineral Inc,"17339 River Drive Suite B, Vansant, VA 24656",,Appalachia Central,"70,771",23,"34,229"
2016,1519325,Mine No. 7,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Clas Coal Company Inc.,"P.O. Box 643, Elkhorn City, KY 41522",,Appalachia Central,"123,978",35,"82,184"
2016,1519396,Persimmon #1,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Clintwood Elkhorn Mining Llc,"23956 State  Highway 194e, Feds Creek, KY 41524",,Appalachia Central,"69,748",11,"16,196"
2016,1519475,Beech Creek Surface Mine,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,"14,928",22,"36,524"
2016,1519501,Mine No 11,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Hubble Mining Co Llc,"P.O. Box 392, Pikeville, KY 41502",,Appalachia Central,"98,707",36,"67,185"
2016,1519515,Mine #4,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,"Excel Mining, Llc.","4168 State Highway 194 West, Pikeville, KY 41501",,Appalachia Central,"1,204,515",184,"430,338"
2016,1519544,No 9,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Apex Energy, Inc.","24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,"24,549",17,"18,688"
2016,1519585,Ghm #30,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40701",,Appalachia Central,"10,388",2,"2,006"
2016,1519606,M-119-Job-58,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Contract Highwall Mining, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"27,033",10,"5,977"
2016,1519689,No 24,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Cw Augering Inc,"24044 State Highway  194, Fedscreek, KY 41524",,Appalachia Central,"64,714",14,"15,003"
2016,1519722,No. 11 Allen Branch Job,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Apex Energy, Inc.","24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,"41,892",18,"23,981"
2016,1519760,Job #58,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Premier Elkhorn Coal Company,","6920 Highway 610 W, Myra, KY 41537",,Appalachia Central,806,3,863
2016,1519775,7,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Jet Coal Co., Inc..","14551 Elkhorn Creek Road, Shelby Gap, KY 41563",,Appalachia Central,"20,284",12,"23,397"
2016,1519784,Hackney Creek Splashdam,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Cheyenne Enterprises, Inc.","5363 Collins Highway, Pikeville, KY 41501",,Appalachia Central,"11,331",7,"11,110"
2016,1519799,Fedscreek Surface,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"P B Dirt Movers, Inc","P.O. Box 10, Big Rock, VA 24603",,Appalachia Central,"24,152",5,"3,250"
2016,4609151,#46 (Phelps),Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Bundy Auger Mining Inc,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"100,822",6,"11,191"
2016,1503178,River View Facilities,Kentucky (West),Union,Active,Underground,Operating Subsidiary,Preparation Plant,River View Coal Llc,"835 Sr 1179, Waverly, KY 42462",,Illinois Basin,0,55,"119,631"
2016,1519374,River View Mine,Kentucky (West),Union,Active,Underground,Operating Subsidiary,Mine only,River View Coal Llc,"835 Sr 1179, Waverly, KY 42462",,Illinois Basin,"8,607,528",594,"1,390,643"
2016,1502132,Dotiki Mine,Kentucky (West),Webster,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Webster County Coal Llc,"1758 State Route 874, Clay, KY 42404",,Illinois Basin,"3,744,015",363,"921,704"
2016,1509938,Gatliff Tipple,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy Suite 10, Corbin, KY 40701",,Appalachia Central,0,23,"50,934"
2016,1509938,Gatliff Tipple,Kentucky (East),Whitley,Active,Underground,Indepedent Producer Operator,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy Suite 10, Corbin, KY 40701",,Appalachia Central,0,17,"36,884"
2016,1517871,Ghm #40,Kentucky (East),Whitley,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40743",,Appalachia Central,"40,387",2,"4,504"
2016,1518466,F-M #4,Kentucky (East),Whitley,Active,Underground,Contractor,Mine only,F-M Coal Corp,"P.O. Box 1733, Corbin, KY 40702",,Appalachia Central,"91,472",20,"46,937"
2016,1518716,Hatfield Gap Surface Mine,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,"Tackettcreek Mining, Inc.","111 Mill Creek Road, Pathfork, KY 40863",,Appalachia Central,"34,308",13,"19,906"
2016,1519002,Josie Mine #2,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,American Highwall Mining Llc,"P.O. Box 1539, Chilhowie, VA 24319",,Appalachia Central,"4,085",7,"13,862"
2016,1519614,Maple Creek Mine #1,Kentucky (East),Whitley,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Alden Resources, Llc","332 W. Cumberland Gap Parkway,, Corbin, KY 40701",,Appalachia Central,"20,426",10,"22,177"
2016,1519644,Highwall Miner #12,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","2005 Webster Road, Summersville, WV 26651",,Appalachia Central,"8,472",4,"1,568"
2016,1519663,Ghm #56,Kentucky (East),Whitley,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"6109 S. Us Hwy 25, Corbin, KY 40701",,Appalachia Central,"24,100",2,"4,579"
2016,1519779,Steele Hollow Mine,Kentucky (East),Whitley,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Acpky1, Llc","2200 Winter Springs Blvd #317, Oviedo, FL 32765",,Appalachia Central,"6,263",7,"4,824"
2016,1519788,Maple Creek North,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,"Alden Resources, Llc","332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,"19,019",22,"22,304"
2016,1519792,Hubbs Holllow,Kentucky (East),Whitley,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Mountainside Coal Company,"7692 S Hwy 25w, Williamsburg, KY 40769",,Appalachia Central,"39,350",20,"18,746"
2016,4407079,Ghm #51,Kentucky (East),Whitley,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40743",,Appalachia Central,"17,952",2,"3,700"
2016,4407085,Ghm #37,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,"Green Hill Mining, Inc.","P.O. Box 760, London, KY 40743",,Appalachia Central,"2,238",2,"1,668"
2016,1601031,Dolet Hills Lignite Company,Louisiana,De Soto,Active,Surface,Operating Subsidiary,Mine only,Dolet Hills Lignite Company Ll,"377 Highway 522, Mansfield, LA 71052",,Interior,"2,535,448",275,"657,196"
2016,1601499,Five Forks Mine,Louisiana,Natchitoches,Active,Surface,Operating Subsidiary,Mine only,"Demery Resources Company, L.L.","839 Five Forks Road, Saline, LA 71070",,Interior,"262,208",30,"67,445"
2016,1800133,Cabin Run,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Beechwood Coal, Llc","19709 Winners View Terrace, Frostburg, MD 21532",,Appalachia Northern,"223,635",20,"48,312"
2016,1800391,No 1 Strip,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,Beechwood Coal Llc,"19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,"75,925",11,"26,617"
2016,1800529,Cobra No 1,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,Cobra Mining Inc,"P.O. Box 356, Barton, MD 21521",,Appalachia Northern,"31,880",10,"19,964"
2016,1800713,Job #3,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Tri-Star Mining Inc,"2278 Michael Rd. / P.O. Box 33, Barton, MD 21521",,Appalachia Northern,"175,501",31,"86,791"
2016,1800748,Taylor # 1,Maryland,Allegany,Active,Underground,Indepedent Producer Operator,Mine only,Arj Construction Company Inc,"P.O. Box 886, Lewisburg, WV 24901",,Appalachia Northern,"189,805",37,"70,275"
2016,1800752,Federal Hill Mine,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,"Beechwood Coal, Llc","19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,"59,550",5,"12,459"
2016,1800760,No. 1 Mine,Maryland,Allegany,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Ritchie Trucking & Excavating,","19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,"5,420",5,"5,553"
2016,1800769,Carlos Surface,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,"Beechwood Coal, Llc","19709 Winners View Terrace, Frotsburg, MD 21532",,Appalachia Northern,"108,673",14,"13,125"
2016,1800776,No. 1 Surface,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,"Walker Brothers Mining, Inc.","P.O. Box 583, Midlothian, MD 21543",,Appalachia Northern,"44,829",12,"26,203"
2016,1800777,Jackson,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,C & S  Coal Llc,"15400 Blacksmith Lane, Lonaconing, MD 21539",,Appalachia Northern,"29,879",3,"4,496"
2016,1800372,No 1 Strip,Maryland,Garrett,Active,Surface,Indepedent Producer Operator,Mine only,G & S Coal Company Inc,"P.O. Box 185, Bloomington, MD 21523",,Appalachia Northern,"36,937",12,"18,556"
2016,1800630,#1 Strip,Maryland,Garrett,Active,Surface,Indepedent Producer Operator,Mine only,"Pine Mountain Coal Company, In","15615 Raynor Hill Drive Sw, Frostburg, MD 21532",,Appalachia Northern,"4,843",6,"9,519"
2016,1800671,Mettiki General,Maryland,Garrett,Active,Underground,Operating Subsidiary,Preparation Plant,Mettiki Coal Llc,"293 Table Rock Rd, Oakland, MD 21550",,Appalachia Northern,0,39,"78,981"
2016,1800765,No. 1 Surface,Maryland,Garrett,Active,Surface,Indepedent Producer Operator,Mine only,"Savage Mountain Minerals, Inc.","19606 Sugar Maple Road Sw, Barton, MD 21521",,Appalachia Northern,"57,207",10,"23,306"
2016,1800780,Casselman Mine,Maryland,Garrett,Active,Underground,Indepedent Producer Operator,Mine only,"Maryland Energy Resources, Llc","P.O. Box 149, Friedens, PA 15541",,Appalachia Northern,"518,982",98,"219,801"
2016,1800790,Wolf Den Run Mine,Maryland,Garrett,Active,Surface,Indepedent Producer Operator,Mine only,Vindex Energy Llc,"P.O. Box 78, Mount Storm, WV 26739",,Appalachia Northern,"21,053",11,"27,171"
2016,1800794,Taylor Highwall Mine,Maryland,Garrett,Active,Surface,Indepedent Producer Operator,Mine only,Arj Construction Company,"3834 Westernport Road, Maryland, MD 21562",,Appalachia Northern,"28,688",8,"11,122"
2016,3609203,3140,Maryland,Garrett,Active,Surface,Indepedent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249",,Appalachia Northern,"2,939",3,480
2016,2200690,Red Hills Mine,Mississippi,Choctaw,Active,Surface,Operating Subsidiary,Mine only,Mississippi Lignite Mining Com,"1000 Mcintire Rd, Ackerman, MS 39735",,Interior,"2,766,091",215,"435,928"
2016,2200803,Liberty Mine,Mississippi,Kemper,Active,Surface,Operating Subsidiary,Mine only,Liberty Fuels Company Llc,"4707 Hwy 493, Dekalb, MS 39328",,Interior,"103,649",123,"166,748"
2016,2302262,Foster South,Missouri,Bates,Active,Surface,Indepedent Producer Operator,Mine only,Continental Coal Inc,"10801 Mastin, Suite 920, Overland Park, KS 66210",,Interior,"233,898",19,"42,945"
2016,2400839,Decker Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Decker Coal Company,"P.O. Box 12, Decker, MT 59025",United Mine Workers Of America,Powder River Basin,"3,202,363",139,"259,998"
2016,2400910,Absaloka Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Westmoreland Resources Inc.,"P.O. Box 449, Hardin, MT 59034",International Union Of Operation Engineers,Powder River Basin,"4,157,548",131,"251,849"
2016,2401457,Spring Creek Coal Company,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine only,Spring Creek Coal Llc,"P.O. Box 67, Decker, MT 59025",,Powder River Basin,"10,245,081",233,"450,630"
2016,2402703,Wmc-Spring Creek,Montana,Big Horn,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Wolf Mountain Coal Co., Inc.","P.O. Box 6206, Sheridan, WY 82801",,Powder River Basin,0,15,"8,955"
2016,2401950,Bull Mountains Mine No 1,Montana,Musselshell,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Signal Peak Energy Llc,"100 Portal Dr, Roundup, MT 59072",,Western,"5,609,042",237,"505,597"
2016,2400106,Savage Mine,Montana,Richland,Active,Surface,Operating Subsidiary,Mine only,Westmoreland Savage Corporatio,"P.O. Box 30, Savage, MT 59262",International Union Of Operation Engineers,Western,"309,144",13,"24,960"
2016,2401747,Rosebud Mine&crusher/Conveyor,Montana,Rosebud,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Western Energy Company,"P.O. Box 99, Colstrip, MT 59323",International Union Of Operation Engineers,Powder River Basin,"8,812,478",389,"765,297"
2016,2902257,El Segundo,New Mexico,Mckinley,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"El Segundo Coal Company, Llc","P.O. Box 757, Grants, NM 87020",,Western,"4,902,936",249,"522,242"
2016,2900097,Navajo Mine,New Mexico,San Juan,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Bisti Fuels Company Llc,"P.O. Box 3767, Farmington, NM 87499",International Union Of Operation Engineers,Western,"4,107,436",370,"730,976"
2016,2902170,San Juan Mine 1,New Mexico,San Juan,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,San Juan Coal Company,"P.O. Box 561, Waterflow, NM 87421",International Union Of Operation Engineers,Western,"4,330,717",404,"743,555"
2016,3200491,Falkirk Mine,North Dakota,Mclean,Active,Surface,Operating Subsidiary,Mine only,Falkirk Mining Company,"P.O. Box 1087, Underwood, ND 58576",,Western,"7,248,542",491,"909,918"
