Year,MSHA ID,Mine Name,Mine State,Mine County,Mine Status,Mine Type,Company Type,Operation Type,Operating Company,Operating Company Address,Union Code,Coal Supply Region,Production (short tons),Average Employees,Labor Hours
2017,1513495,Kentucky River Loading,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Preparation Plant,Pine Branch Mining Llc,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,0,1,"1,165"
2017,1516520,No. 76  Plant,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Preparation Plant,Blue Diamond Coal Company,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,0,37,"79,921"
2017,1516883,Combs Branch Job,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,Pine Branch Mining Llc,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"26,103",10,"11,360"
2017,1518454,Auger Mine No 29,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",,Appalachia Central,"31,088",3,"4,325"
2017,1518565,E4-1,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Mine only,"Perry County Coal, Llc","1845 South Ky Hwy 15, Hazard, KY 41701",,Appalachia Central,"331,664",84,"231,986"
2017,1518769,S-17 Cumberland,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,Blackjewel L.L.C.,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"323,575",34,"107,784"
2017,1518777,Hazard Job #6,Kentucky (East),Perry,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,B & W Resources Inc,"300 Liperote Way, London, KY 40741",,Appalachia Central,"55,189",7,"8,198"
2017,1518966,East Mac & Nellie,Kentucky (East),Perry,Active,Surface,Operating Subsidiary,Mine only,Pine Branch Mining Llc,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"1,017,574",89,"238,943"
2017,1519015,E4-2,Kentucky (East),Perry,Active,Underground,Indepedent Producer Operator,Mine only,"Perry County Coal, Llc","1845 S Ky Hwy 15, Hazard, KY 41701",,Appalachia Central,"526,440",136,"384,451"
2017,1519068,Liberty Management #8,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Liberty Management, Llc","P.O. Box 100, Ary, KY 41712",,Appalachia Central,"89,202",6,"13,584"
2017,1519405,Orchard Branch Mine No. 89,Kentucky (East),Perry,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"1021 Tori Drive, Hazard, KY 41701",,Appalachia Central,"509,786",82,"204,213"
2017,1519419,Noble Mine #2,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,Noble Construction,"P.O. Box 83, Bulan, KY 41722",,Appalachia Central,"22,996",8,"7,160"
2017,1519778,Upper Second Creek Mine,Kentucky (East),Perry,Active,Surface,Indepedent Producer Operator,Mine only,"Locust Grove, Inc.","P.O. Box 958, Hazard, KY 41702",,Appalachia Central,"227,451",22,"62,814"
2017,1507010,Point Rock Mine,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Kow Mining Llc,"P.O. Box 2993, Pikeville, KY 41502",,Appalachia Central,"23,115",10,"19,398"
2017,1507010,Point Rock Mine,Kentucky (East),Pike,Temporarily closed,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Kow Mining Llc,"P.O. Box 2993, Pikeville, KY 41502",,Appalachia Central,0,10,"7,174"
2017,1509724,#1 Prep Plant,Kentucky (East),Pike,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,"Lexington Coal Company, Llc","P.O. Box 299, Sidney, KY 41564",,Appalachia Central,0,4,"8,512"
2017,1510445,Bevins Branch Preparation Plan,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Co.,"P.O. Box 71, Deane, KY 41812",,Appalachia Central,0,23,"82,897"
2017,1511162,Plant No. 1,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,10,"18,432"
2017,1511162,Plant No. 1,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Preparation Plant,"High Ridge Mining, Llc","5263 State Highway 194 East, Kimper, KY 41539",,Appalachia Central,0,2,"4,608"
2017,1512896,Jamboree Loadout,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,0,2,"4,221"
2017,1512896,Jamboree Loadout,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,0,2,"4,220"
2017,1513193,Phelps Coal Tipple (T-2),Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,Blackjewel L.L.C.,"P.O. Box 249, Stanville, KY 41659",,Appalachia Central,0,3,"7,147"
2017,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,0,5,"7,952"
2017,1514468,Rob Fork Processing,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,0,8,"14,137"
2017,1515215,# 5,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Bee B & B, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"103,306",31,"57,763"
2017,1516855,#2,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Reliant Contracting, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"11,649",7,"11,145"
2017,1517659,Three Mile Mine #1,Kentucky (East),Pike,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,"3,955",2,955
2017,1517733,Preparation Plant,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Preparation Plant,Mc Mining Llc,"4126 State Highway 194 W, Pilgrim, KY 41501",,Appalachia Central,0,23,"50,061"
2017,1517979,Mine No. 8,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Woodman Three Mine, Inc.","2412 Feds Creek Road, Steele, KY 41566",,Appalachia Central,"66,275",12,"32,354"
2017,1517982,No. 8,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Black Pearl Mining, Inc.","311 Walters Road, Pikeville, KY 40501",,Appalachia Central,"50,047",14,"36,024"
2017,1518001,Blackberry #1,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Covenant Coal Corporation, Inc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"30,539",12,"17,453"
2017,1518029,No 2,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,C W Augering Inc,"24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,"37,793",4,"11,787"
2017,1518040,No. 6,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",,Appalachia Central,"325,531",39,"111,877"
2017,1518050,No. 2,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,New Age Mining Llc,"1020 Ky Route 122, Martin, KY 41659",,Appalachia Central,871,11,"2,985"
2017,1518538,Auger Mine No. 34,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",,Appalachia Central,"12,821",3,"2,500"
2017,1518566,Auger #35 Job 198,Kentucky (East),Pike,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",,Appalachia Central,"5,193",2,"1,948"
2017,1518626,Mine # 1,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Lester And Sons Inc.,"P.O. Box 431, Hardy, KY 41531",,Appalachia Central,"12,958",9,"19,640"
2017,1518713,No 009,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,C W Augering Inc,"24044 State Hwy 194 East, Fedscreek, KY 41524",,Appalachia Central,"41,525",5,"15,199"
2017,1518775,Mine #15,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Mccoy Elkhorn Coal Co.,"2560 State Highway 194 East, Pikeville, KY 41501",,Appalachia Central,"227,896",129,"362,454"
2017,1518911,Mine #28,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,"441,026",48,"124,454"
2017,1518943,Mine No 5,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Falcon Coal Corporation,"P.O. Box 1247, Wise, VA 24293",,Appalachia Central,"103,380",18,"44,798"
2017,1518946,Job #49,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Premier Elkhorn Coal Company,","6920 Highway 610 W, Myra, KY 41537",,Appalachia Central,"148,322",34,"89,658"
2017,1518952,No 2,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Phoenix Fuels Corporation,"164 Powderhouse Hollow Road, Pikeville, KY 41501",,Appalachia Central,"9,609",4,"3,355"
2017,1518973,No. 2,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Lester And Sons Inc,"P.O. Box 3655, Pikeville, KY 41501",,Appalachia Central,"5,942",11,"4,952"
2017,1518977,Rob Fork Contour,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,Appalachia Central,"210,566",22,"53,265"
2017,1519094,Center Creek Mine,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,C S & S Coal Corporation,"P.O. Box 1247, Wise, VA 24293",,Appalachia Central,"64,970",17,"42,519"
2017,1519097,Process Energy,Kentucky (East),Pike,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"Sidney Coal Company, Llc","P.O. Box 1098, Holden, WV 25625",,Appalachia Central,569,17,"15,511"
2017,1519140,Auger No 1  Sn #11,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Mill Branch Processing Inc,"P.O. Box 100, Ashcamp, KY 41512",,Appalachia Central,"4,120",2,737
2017,1519280,No 4,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Cavalier Mineral Inc,"17339 River Drive Suite B, Vansant, VA 24656",,Appalachia Central,"85,740",19,"33,381"
2017,1519313,Carnegie Mine,Kentucky (East),Pike,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Mccoy Elkhorn Coal Co.,"P.O. Box 71, Deane, KY 41812",,Appalachia Central,"10,210",11,"15,153"
2017,1519325,Mine No. 7,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Clas Coal Company Inc.,"P.O. Box 643, Elkhorn City, KY 41522",,Appalachia Central,"145,666",37,"87,340"
2017,1519396,Persimmon #1,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,Clintwood Elkhorn Mining Llc,"23956 State  Highway 194e, Feds Creek, KY 41524",,Appalachia Central,"188,962",24,"60,670"
2017,1519475,Beech Creek Surface Mine,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Corporation,"P.O. Box 1085, Beckley, WV 25802",,Appalachia Central,"35,123",24,"52,037"
2017,1519501,Mine No 11,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Hubble Mining Co Llc,"P.O. Box 392, Pikeville, KY 41502",,Appalachia Central,"78,927",29,"65,011"
2017,1519515,Mine #4,Kentucky (East),Pike,Active,Underground,Operating Subsidiary,Mine only,"Excel Mining, Llc.","4168 State Highway 194 West, Pikeville, KY 41501",,Appalachia Central,"1,454,602",186,"468,687"
2017,1519544,No 9,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Apex Energy, Inc.","24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,"13,031",5,"13,072"
2017,1519585,Ghm #30,Kentucky (East),Pike,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40701",,Appalachia Central,"9,774",2,"2,166"
2017,1519604,Beaver Mine No. 1,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Mill Branch Processing, Inc.","P.O. Box 100, Ashcamp, KY 41512",,Appalachia Central,"4,048",9,"6,873"
2017,1519684,Jarisa Inc. Mine No. 1,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,Jarisa Inc.,"P.O. Box 536, Neon, KY 41840",,Appalachia Central,"35,952",18,"19,677"
2017,1519711,Pegs Branch,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Dalco Corporation,"P.O. Box 883, Belfry, KY 41514",,Appalachia Central,"63,626",9,"19,464"
2017,1519722,No. 11 Allen Branch Job,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Apex Energy, Inc.","24044 State Highway 194 East, Fedscreek, KY 41524",,Appalachia Central,"55,606",12,"33,415"
2017,1519736,M-107,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Contract Highwall Mining, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"25,608",6,"7,483"
2017,1519760,Job #58,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Premier Elkhorn Coal Company,","6920 Highway 610 W, Myra, KY 41537",,Appalachia Central,"72,433",12,"32,786"
2017,1519775,7,Kentucky (East),Pike,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,"Black Pearl Mining, Inc.","P.O. Box 276, Virgie, KY 41572",,Appalachia Central,"19,866",15,"22,230"
2017,1519776,Deep Mine No. 1,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Premier Elkhorn Coal Company,","6920 Hwy 610 West, Myra, KY 41537",,Appalachia Central,"14,247",3,"4,469"
2017,1519784,No.7,Kentucky (East),Pike,Active,Underground,Indepedent Producer Operator,Mine only,"Ab&j Coal Company, Inc.","P.O. Box 863, Grundy, VA 24614",,Appalachia Central,"49,749",14,"34,814"
2017,1519799,Fedscreek Surface,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"P B Dirt Movers, Inc","P.O. Box 10, Big Rock, VA 24603",,Appalachia Central,"34,509",5,"12,600"
2017,1519802,Long Fork Surface No.12,Kentucky (East),Pike,Active,Surface,Indepedent Producer Operator,Mine only,"Apex Energy, Inc.","24044 St Hwy 194 E, Fedscreek, KY 41524",,Appalachia Central,"104,837",16,"45,495"
2017,1519807,Auger No. 144,Kentucky (East),Pike,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Resource Management & Recovery,"P.O. Box 3124, Wise, VA 24293",,Appalachia Central,"4,520",3,"1,335"
2017,1503178,River View Facilities,Kentucky (West),Union,Active,Underground,Operating Subsidiary,Preparation Plant,River View Coal Llc,"835 Sr 1179, Waverly, KY 42462",,Illinois Basin,0,59,"123,249"
2017,1519374,River View Mine,Kentucky (West),Union,Active,Underground,Operating Subsidiary,Mine only,River View Coal Llc,"835 Sr 1179, Waverly, KY 42462",,Illinois Basin,"8,961,616",603,"1,458,552"
2017,1502132,Dotiki Mine,Kentucky (West),Webster,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Webster County Coal Llc,"1758 State Route 874, Clay, KY 42404",,Illinois Basin,"2,629,248",308,"788,150"
2017,1509938,Gatliff Tipple,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy Suite 10, Corbin, KY 40701",,Appalachia Central,0,40,"81,722"
2017,1509938,Gatliff Tipple,Kentucky (East),Whitley,Active,Underground,Indepedent Producer Operator,Preparation Plant,Alden Resources Llc,"332 W Cumberland Pkwy Suite 10, Corbin, KY 40701",,Appalachia Central,0,12,"25,807"
2017,1517871,Oam#40,Kentucky (East),Whitley,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Orr Auger Mining,llc","P.O. Box 760, London, KY 40743",,Appalachia Central,"24,296",2,"3,337"
2017,1518466,Maverick Mine #2,Kentucky (East),Whitley,Active,Underground,Indepedent Producer Operator,Mine only,Maverick Construction Inc,"P.O. Box 1132, Corbin, KY 40702",,Appalachia Central,"94,089",21,"45,465"
2017,1518716,Hatfield Gap Surface Mine,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,"Tackettcreek Mining, Inc.","111 Mill Creek Road, Pathfork, KY 40863",,Appalachia Central,"58,071",15,"24,233"
2017,1518765,Springtown 1,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,"Contract Highwall Mining, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"96,984",9,"12,114"
2017,1519002,Josie Mine #2,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,American Highwall Mining Llc,"P.O. Box 1539, Chilhowie, VA 24319",,Appalachia Central,"12,069",9,"19,250"
2017,1519606,M 119,Kentucky (East),Whitley,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Contract Highwall Mining, Llc","P.O. Box 249, Stanville, KY 41659",,Appalachia Central,"12,327",5,"4,253"
2017,1519614,Maple Creek Mine #1,Kentucky (East),Whitley,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Alden Resources, Llc","332 W. Cumberland Gap Parkway,, Corbin, KY 40701",,Appalachia Central,"10,155",5,"6,517"
2017,1519644,Highwall Miner #12,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,"Bundy Auger Mining, Inc.","2005 Webster Road, Summersville, WV 26651",,Appalachia Central,"91,823",5,"13,093"
2017,1519788,Maple Creek North,Kentucky (East),Whitley,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Alden Resources, Llc","332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,"65,065",28,"71,314"
2017,1519814,Maple Creek Springtown,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,Alden Resources Llc,"332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,"22,309",16,"19,467"
2017,1519817,Little Round,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,Clay Laurel Mining Inc.,"P.O. Box 25, Avawam, KY 41713",,Appalachia Central,"2,708",3,"1,060"
2017,1519818,Imperial Hollow Mine,Kentucky (East),Whitley,Active,Surface,Indepedent Producer Operator,Mine only,Alden Resources,"332 W Cumberland Gap Pkwy, Corbin, KY 40701",,Appalachia Central,"4,298",12,"9,172"
2017,4407079,Ghm #51,Kentucky (East),Whitley,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40743",,Appalachia Central,"17,256",3,"3,017"
2017,4407085,Oam#37,Kentucky (East),Whitley,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Orr Auger Mining,llc","P.O. Box 760, London, KY 40743",,Appalachia Central,"13,155",2,"1,948"
2017,1601031,Dolet Hills Lignite Company,Louisiana,De Soto,Active,Surface,Indepedent Producer Operator,Mine only,Dolet Hills Lignite Company Ll,"2002 Crow Lane, Pelican, LA 71063",,Interior,"1,743,987",292,"705,362"
2017,1601499,Five Forks Mine,Louisiana,Natchitoches,Active,Surface,Operating Subsidiary,Mine only,Demery Resources Company,"839 Five Forks Road, Saline, LA 71070",,Interior,"334,580",33,"73,940"
2017,1800133,Cabin Run,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,"Beechwood Coal, Llc","19709 Winners View Terrace, Frostburg, MD 21532",,Appalachia Northern,"244,152",12,"29,300"
2017,1800391,No 1 Strip,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,Beechwood Coal Llc,"19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,"61,792",10,"23,725"
2017,1800529,Cobra No 1,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,Cobra Mining Inc,"P.O. Box 356, Barton, MD 21521",,Appalachia Northern,"26,892",9,"17,613"
2017,1800713,Job #3,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Tri-Star Mining Inc,"2278 Michael Rd. / P.O. Box 33, Barton, MD 21521",,Appalachia Northern,"262,738",34,"92,888"
2017,1800748,Taylor # 1,Maryland,Allegany,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Arj Construction Company Inc,"P.O. Box 886, Lewisburg, WV 24901",,Appalachia Northern,"218,850",36,"87,701"
2017,1800752,Federal Hill Mine,Maryland,Allegany,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Beechwood Coal, Llc","19709 Winner View Terrace, Frostburg, MD 21532",,Appalachia Northern,"58,722",4,"6,228"
2017,1800769,Carlos Surface,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,"Beechwood Coal, Llc","19709 Winners View Terrace, Frotsburg, MD 21532",,Appalachia Northern,"165,069",9,"23,832"
2017,1800776,No. 1 Surface,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,"Walker Brothers Mining, Inc.","P.O. Box 583, Midlothian, MD 21543",,Appalachia Northern,"89,245",15,"30,904"
2017,1800777,Jackson,Maryland,Allegany,Active,Surface,Indepedent Producer Operator,Mine only,C & S  Coal Llc,"15400 Blacksmith Lane, Lonaconing, MD 21539",,Appalachia Northern,"8,246",3,"5,319"
2017,1800372,No 1 Strip,Maryland,Garrett,Active,Surface,Indepedent Producer Operator,Mine only,G & S Coal Company Inc,"P.O. Box 185, Bloomington, MD 21523",,Appalachia Northern,"32,911",10,"16,787"
2017,1800630,#1 Strip,Maryland,Garrett,Active,Surface,Indepedent Producer Operator,Mine only,"Pine Mountain Coal Company, In","15615 Raynor Hill Drive Sw, Frostburg, MD 21532",,Appalachia Northern,"7,352",5,"8,337"
2017,1800671,Mettiki General,Maryland,Garrett,Active,Underground,Operating Subsidiary,Preparation Plant,Mettiki Coal Llc,"293 Table Rock Rd, Oakland, MD 21550",,Appalachia Northern,0,36,"77,797"
2017,1800765,No. 1 Surface,Maryland,Garrett,Active,Surface,Indepedent Producer Operator,Mine only,"Savage Mountain Minerals, Inc.","447 Happy Hills Lane, Frostburg, MD 21532",,Appalachia Northern,"45,459",10,"23,190"
2017,1800780,Casselman Mine,Maryland,Garrett,Active,Underground,Indepedent Producer Operator,Mine only,"Maryland Energy Resources, Llc","P.O. Box 149, Friedens, PA 15541",,Appalachia Northern,"525,620",100,"234,617"
2017,1800794,Taylor Highwall Mine,Maryland,Garrett,Active,Surface,Indepedent Producer Operator,Mine only,Arj Construction Company,"3834 Westernport Road, Maryland, MD 21562",,Appalachia Northern,"61,336",10,"22,289"
2017,2200690,Red Hills Mine,Mississippi,Choctaw,Active,Surface,Operating Subsidiary,Mine only,Mississippi Lignite Mining Com,"1000 Mcintire Rd, Ackerman, MS 39735",,Interior,"2,373,522",208,"408,102"
2017,2200803,Liberty Mine,Mississippi,Kemper,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Liberty Fuels Company Llc,"4707 Hwy 493, Dekalb, MS 39328",,Interior,"230,146",172,"236,002"
2017,2302262,Foster South,Missouri,Bates,Active,Surface,Indepedent Producer Operator,Mine only,Continental Coal Inc,"10801 Mastin, Suite 920, Overland Park, KS 66210",,Interior,"244,345",15,"32,793"
2017,2400839,Decker Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Decker Coal Company,"P.O. Box 12, Decker, MT 59025",United Mine Workers Of America,Powder River Basin,"4,158,338",153,"324,966"
2017,2400910,Absaloka Mine,Montana,Big Horn,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Westmoreland Resources Inc.,"P.O. Box 449, Hardin, MT 59034",International Union Of Operation Engineers,Powder River Basin,"3,573,755",139,"262,057"
2017,2401457,Spring Creek Coal Company,Montana,Big Horn,Active,Surface,Indepedent Producer Operator,Mine only,Spring Creek Coal Llc,"P.O. Box 67, Decker, MT 59025",,Powder River Basin,"12,725,656",251,"495,499"
2017,2402703,Wolf Mountain Coal-Spring Cree,Montana,Big Horn,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Wolf Mountain Coal, Inc.","P.O. Box 6206, Sheridan, WY 82801",,Powder River Basin,0,10,"17,839"
2017,2401950,Bull Mountains Mine No 1,Montana,Musselshell,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Signal Peak Energy Llc,"100 Portal Dr, Roundup, MT 59072",,Western,"5,883,820",252,"565,058"
2017,2400106,Savage Mine,Montana,Richland,Active,Surface,Operating Subsidiary,Mine only,Westmoreland Savage Corporatio,"P.O. Box 30, Savage, MT 59262",International Union Of Operation Engineers,Western,"260,272",14,"25,977"
2017,2401747,Rosebud Mine&crusher/Conveyor,Montana,Rosebud,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Western Energy Company,"P.O. Box 99, Colstrip, MT 59323",International Union Of Operation Engineers,Powder River Basin,"8,630,002",327,"704,517"
2017,2902257,El Segundo,New Mexico,Mckinley,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"El Segundo Coal Company, Llc","P.O. Box 757, Grants, NM 87020",,Western,"4,855,010",238,"491,764"
2017,2900097,Navajo Mine,New Mexico,San Juan,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Bisti Fuels Company Llc,"P.O. Box 3767, Farmington, NM 87499",International Union Of Operation Engineers,Western,"3,661,231",342,"744,598"
2017,2902170,San Juan Mine 1,New Mexico,San Juan,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,San Juan Coal Company,"P.O. Box 561, Waterflow, NM 87421",International Union Of Operation Engineers,Western,"5,327,442",349,"619,954"
2017,3200491,Falkirk Mine,North Dakota,Mclean,Active,Surface,Operating Subsidiary,Mine only,Falkirk Mining Company,"P.O. Box 1087, Underwood, ND 58576",,Western,"7,219,086",479,"895,544"
2017,3200043,Beulah Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Dakota Westmoreland Corp,"P.O. Box 39, Beulah, ND 58523",United Mine Workers Of America,Western,"443,228",26,"44,901"
2017,3200595,Freedom Mine,North Dakota,Mercer,Active,Surface,Operating Subsidiary,Mine only,The Coteau Properties Company,"204 County Road 15, Beulah, ND 58523",,Western,"14,716,777",461,"890,317"
2017,3201028,Coyote Creek Mine,North Dakota,Mercer,Active,Surface,Indepedent Producer Operator,Mine only,"Coyote Creek Mining Company, L","6502 17th St Sw, Zap, ND 58580",,Western,"2,120,010",115,"223,863"
2017,3200218,Center Mine,North Dakota,Oliver,Active,Surface,Operating Subsidiary,Mine only,"Bni Coal, Ltd","2360 35th Ave Sw, Center, ND 58530",International Brotherhood Of Electrical Workers,Western,"4,288,404",174,"330,193"
2017,3300965,Rice #1 (Strip),Ohio,Belmont,Active,Surface,Indepedent Producer Operator,Mine only,Oxford Mining Co Llc,"544 Chestnut St, Coshocton, OH 43812",,Appalachia Northern,"395,272",81,"124,845"
2017,3301159,Powhatan No. 6 Mine,Ohio,Belmont,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,The Ohio Valley Coal Company,"46226 National Road, St. Clairsvil, OH 43950",United Mine Workers Of America,Appalachia Northern,0,24,"42,222"
