Date,Location,Latitude,Longitude,County.Code,Contaminant,State,Measure,Units
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Lead,Total,NA,
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Aluminum,Dissolved,1.2,mg/l
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Aluminum,Total,1.4,mg/l
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Zinc,Total,0.13,mg/l
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Zinc,Dissolved,0.16,mg/l
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Copper,Total,NA,
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Copper,Dissolved,NA,
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Sodium,Total,NA,
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Fluoride,Total,NA,
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Calcium,,7,mg/l
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Sulfate as SO4,,53,mg/l
2006-12-07,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Lithium,Total,NA,
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Dissolved,3.72,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Total,4.54,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Dissolved,2.25,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Magnesium,Total,36.8,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Chloride,Total,11.1,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Copper,Total,0.006,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Total,2.26,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Fluoride,Total,0.127,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Dissolved,0.04,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Zinc,Total,0.123,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Total,NA,
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Total,0.566,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Sodium,Total,7,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Sulfate as SO4,,242.4,mg/l
2006-12-07,Pine Knot Discharge,40.7040944,-76.2498944,107,Bromide,,NA,
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Total,13000,ug/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Dissolved,4100,ug/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Total,4200,ug/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Total,50,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Dissolved,13000,ug/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Nickel,Dissolved,74,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Chloride,Dissolved,3.4,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Dissolved,53,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Calcium,Dissolved,51,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Potassium,Dissolved,1.8,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Potassium,Total,1.8,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Nickel,Total,73,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Dissolved,200,ug/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Total,400,ug/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Zinc,Dissolved,120,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Zinc,Total,120,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Dissolved,4.3,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Total,4.1,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Calcium,Total,53,mg/l
2006-12-18,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sulfate as SO4,Dissolved,340,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Iron,Total,3.3,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Iron,Dissolved,1.4,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Manganese,Dissolved,1.6,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Lead,Dissolved,NA,
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Aluminum,Total,0.88,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Aluminum,Dissolved,1.1,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Copper,Dissolved,NA,
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Manganese,Total,1.6,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Potassium,,NA,
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Chloride,Total,NA,
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Sodium,Total,2.6,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Fluoride,Total,NA,
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Lead,Total,NA,
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Zinc,Total,0.13,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Zinc,Dissolved,0.13,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Magnesium,Total,13,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Copper,Total,NA,
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Calcium,,16,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Sulfate as SO4,,90,mg/l
2007-03-14,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Lithium,Total,NA,
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Dissolved,14.39,mg/l
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Dissolved,4.31,mg/l
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Total,3.48,mg/l
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Total,42.4,mg/l
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Total,3.36,mg/l
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Total,14.83,mg/l
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Lead,Total,NA,
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Chloride,Total,NA,
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Total,0.447,mg/l
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sulfate as SO4,,330.7,mg/l
2007-03-15,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Bromide,,NA,
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Copper,Total,0.008,mg/l
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Total,1.15,mg/l
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Total,2.69,mg/l
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Dissolved,2.64,mg/l
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Lead,Total,NA,
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Magnesium,Total,41.2,mg/l
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Sodium,Total,5.91,mg/l
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Total,6.68,mg/l
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Dissolved,5.71,mg/l
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Chloride,Total,7.9,mg/l
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Sulfate as SO4,,242.6,mg/l
2007-03-15,Pine Knot Discharge,40.7040944,-76.2498944,107,Bromide,,NA,
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Total,12000,ug/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Potassium,Total,1.6,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Zinc,Dissolved,110,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Dissolved,11000,ug/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Total,3.2,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Dissolved,51,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Nickel,Dissolved,71,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Total,3700,ug/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Dissolved,3700,ug/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Chloride,Dissolved,3.2,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Total,50,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Calcium,Dissolved,51,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Calcium,Total,51,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Zinc,Total,110,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Potassium,Dissolved,1.6,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Dissolved,3.1,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Nickel,Total,70,mg/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Total,400,ug/l
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Dissolved,NA,
2007-03-28,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sulfate as SO4,Dissolved,330,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Dissolved,12.83,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Dissolved,4.18,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Total,12.67,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Total,4.14,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Total,50.7,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Lead,Total,0,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Copper,Total,0.004,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Total,4.46,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Dissolved,0.246,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Zinc,Total,0.097,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Total,0,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Dissolved,0,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Total,0.34,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Fluoride,Total,0.11,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Chloride,Total,NA,
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sulfate as SO4,,314.2,mg/l
2007-06-21,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Bromide,,NA,
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Iron,Dissolved,NA,
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Iron,Total,4.4,mg/l
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Potassium,,NA,
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Magnesium,Total,7.1,mg/l
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Lead,Total,NA,
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Copper,Total,NA,
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Zinc,Dissolved,0.09,mg/l
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Manganese,Total,0.82,mg/l
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Manganese,Dissolved,0.81,mg/l
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Zinc,Total,0.13,mg/l
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Copper,Dissolved,NA,
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Lead,Dissolved,NA,
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Aluminum,Dissolved,0.38,mg/l
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Aluminum,Total,0.86,mg/l
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Chloride,Total,NA,
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Sodium,Total,NA,
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Fluoride,Total,NA,
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Calcium,,7.9,mg/l
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Sulfate as SO4,,51,mg/l
2007-06-21,Reevesdale South Dip Tunnel,40.7842333,-76.0080583,107,Lithium,Total,NA,
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Total,5.95,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Dissolved,5.43,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Total,2.38,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Dissolved,2.4,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Total,0,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Zinc,Total,0.107,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Magnesium,Total,39,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Lead,Total,0,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Dissolved,0.163,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Total,0.536,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Dissolved,0,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Copper,Total,0.003,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Chloride,Total,12.1,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Sodium,Total,7.84,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Fluoride,Total,0.122,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Sulfate as SO4,,225.4,mg/l
2007-06-21,Pine Knot Discharge,40.7040944,-76.2498944,107,Bromide,,NA,
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Dissolved,16.3,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Dissolved,4.61,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Total,56,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Total,NA,
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Lead,Total,NA,
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Copper,Total,NA,
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Fluoride,Total,0.156,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Dissolved,0.158,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Total,4.62,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Dissolved,NA,
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Total,16.2,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Total,0.233,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Chloride,Total,5.2,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Total,4.86,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sulfate as SO4,,340.1,mg/l
2007-09-20,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Bromide,,NA,
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Dissolved,7.11,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Total,8.86,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Total,2.7,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Dissolved,2.73,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Magnesium,Total,41.2,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Lead,Total,NA,
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Sodium,Total,7.5,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Total,NA,
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Dissolved,NA,
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Total,0.536,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Copper,Total,NA,
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Dissolved,0.11,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Chloride,Total,12.3,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Fluoride,Total,0.157,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Sulfate as SO4,,236.6,mg/l
2007-09-20,Pine Knot Discharge,40.7040944,-76.2498944,107,Bromide,,NA,
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Dissolved,18.2,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Dissolved,4.66,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Total,4.76,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Lead,Total,NA,
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Total,17.6,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Chloride,Total,5.5,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Total,56.8,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Fluoride,Total,NA,
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Total,NA,
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Dissolved,NA,
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Total,0.248,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Dissolved,0.179,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Zinc,Total,0.091,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Copper,Total,NA,
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Total,5.05,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sulfate as SO4,,377.3,mg/l
2007-12-13,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Bromide,,NA,
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Total,2.82,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Dissolved,NA,
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Lead,Total,NA,
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Zinc,Total,0.194,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Copper,Total,0.006,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Dissolved,5.99,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Iron,Total,6.58,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Magnesium,Total,44.6,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Sodium,Total,8.13,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Fluoride,Total,NA,
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Cadmium,Total,NA,
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Manganese,Dissolved,2.8,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Dissolved,0.277,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Chloride,Total,13,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Aluminum,Total,0.753,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Sulfate as SO4,,255.2,mg/l
2007-12-13,Pine Knot Discharge,40.7040944,-76.2498944,107,Bromide,,NA,
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Dissolved,14.4,mg/l
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Dissolved,3.47,mg/l
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Total,12.4,mg/l
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Total,4.18,mg/l
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Zinc,Total,0.117,mg/l
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Total,NA,
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Dissolved,NA,
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sodium,Total,4.1,mg/l
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Fluoride,Total,NA,
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Lead,Total,NA,
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Total,0.371,mg/l
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Total,54.3,mg/l
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Copper,Total,NA,
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Dissolved,0.083,mg/l
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Chloride,Total,NA,
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Sulfate as SO4,,362.4,mg/l
2008-03-25,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Bromide,,NA,
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Dissolved,15,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Total,4.28,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Iron,Total,15.1,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Manganese,Dissolved,4.27,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Magnesium,Total,56.7,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Aluminum,Total,0.267,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Chloride,Total,5.6,mg/l
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Total,NA,
2008-06-12,Pine Forest Mine Pump Shaft Discharge,40.71873,-76.17695,107,Cadmium,Dissolved,NA,
