"","County","Year","sum.coal.production","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","Year.Max.Production","sum.coal.prod"
"941","Schuylkill",2017,2134899,43307,153441,230399,924638,1382860,1714656,1884145,1855047,1818977,1993731,1841710,2160549,1917791,1961983,2142904,2024355,2931086,2751280,2501181,2123177,2284555,2639503,2771731,2803810,2932253,2750191,2727000,2789010,2773420,2562948,2497222,2392443,2202773,2000011,2134899,2118855,2103869,1824207,1708548,2004.25995002268,80374465
"942","Schuylkill",2018,2118855,43307,153441,230399,924638,1382860,1714656,1884145,1855047,1818977,1993731,1841710,2160549,1917791,1961983,2142904,2024355,2931086,2751280,2501181,2123177,2284555,2639503,2771731,2803810,2932253,2750191,2727000,2789010,2773420,2562948,2497222,2392443,2202773,2000011,2134899,2118855,2103869,1824207,1708548,2004.25995002268,80374465
"943","Schuylkill",2019,2103869,43307,153441,230399,924638,1382860,1714656,1884145,1855047,1818977,1993731,1841710,2160549,1917791,1961983,2142904,2024355,2931086,2751280,2501181,2123177,2284555,2639503,2771731,2803810,2932253,2750191,2727000,2789010,2773420,2562948,2497222,2392443,2202773,2000011,2134899,2118855,2103869,1824207,1708548,2004.25995002268,80374465
"944","Schuylkill",2020,1824207,43307,153441,230399,924638,1382860,1714656,1884145,1855047,1818977,1993731,1841710,2160549,1917791,1961983,2142904,2024355,2931086,2751280,2501181,2123177,2284555,2639503,2771731,2803810,2932253,2750191,2727000,2789010,2773420,2562948,2497222,2392443,2202773,2000011,2134899,2118855,2103869,1824207,1708548,2004.25995002268,80374465
"945","Schuylkill",2021,1708548,43307,153441,230399,924638,1382860,1714656,1884145,1855047,1818977,1993731,1841710,2160549,1917791,1961983,2142904,2024355,2931086,2751280,2501181,2123177,2284555,2639503,2771731,2803810,2932253,2750191,2727000,2789010,2773420,2562948,2497222,2392443,2202773,2000011,2134899,2118855,2103869,1824207,1708548,2004.25995002268,80374465
"946","Somerset",1983,69051,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"947","Somerset",1984,223155,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"948","Somerset",1985,313270,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"949","Somerset",1986,641787,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"950","Somerset",1987,629825,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"951","Somerset",1988,794946,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"952","Somerset",1989,979331,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"953","Somerset",1990,1171695,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"954","Somerset",1991,1312003,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"955","Somerset",1992,1288227,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"956","Somerset",1993,1205500,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"957","Somerset",1994,1088432,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"958","Somerset",1995,1269255,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"959","Somerset",1996,1156758,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"960","Somerset",1997,1406316,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"961","Somerset",1998,1250240,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"962","Somerset",1999,1360358,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"963","Somerset",2000,1216902,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"964","Somerset",2001,1273778,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"965","Somerset",2002,1136297,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"966","Somerset",2003,1167680,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"967","Somerset",2004,1236157,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"968","Somerset",2005,1206587,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"969","Somerset",2006,1137982,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"970","Somerset",2007,1193096,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"971","Somerset",2008,1350139,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"972","Somerset",2009,1413348,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"973","Somerset",2010,1470380,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"974","Somerset",2011,1479263,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"975","Somerset",2012,1429583,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"976","Somerset",2013,1607233,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"977","Somerset",2014,1649211,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"978","Somerset",2015,1273652,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"979","Somerset",2016,888066,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"980","Somerset",2017,1103148,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"981","Somerset",2018,1096932,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"982","Somerset",2019,1269471,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"983","Somerset",2020,1079392,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"984","Somerset",2021,1205823,69051,223155,313270,641787,629825,794946,979331,1171695,1312003,1288227,1205500,1088432,1269255,1156758,1406316,1250240,1360358,1216902,1273778,1136297,1167680,1236157,1206587,1137982,1193096,1350139,1413348,1470380,1479263,1429583,1607233,1649211,1273652,888066,1103148,1096932,1269471,1079392,1205823,2004.01647133705,44044269
"985","Sullivan",1983,1498,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"986","Sullivan",1984,5942,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"987","Sullivan",1985,15088,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"988","Sullivan",1986,20397,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"989","Sullivan",1987,13339,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"990","Sullivan",1988,33351,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"991","Sullivan",1989,18308,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"992","Sullivan",1990,43259,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"993","Sullivan",1991,51945,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"994","Sullivan",1992,32550,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"995","Sullivan",1994,22670,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"996","Sullivan",1995,34758,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"997","Sullivan",1996,36655,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"998","Sullivan",1997,37675,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"999","Sullivan",1998,79841,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"1000","Sullivan",1999,121726,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"1001","Sullivan",2000,41891,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"1002","Sullivan",2002,15449,1498,5942,15088,20397,13339,33351,18308,43259,51945,32550,0,22670,34758,36655,37675,79841,121726,41891,0,15449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.59100140179,626342
"1003","Tioga",1983,2039,2039,10457,7686,10219,14161,17371,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,13202,51904,0,0,0,0,0,0,0,0,0,0,0,0,1997.40311441434,159709
"1004","Tioga",1984,10457,2039,10457,7686,10219,14161,17371,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,13202,51904,0,0,0,0,0,0,0,0,0,0,0,0,1997.40311441434,159709
"1005","Tioga",1985,7686,2039,10457,7686,10219,14161,17371,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,13202,51904,0,0,0,0,0,0,0,0,0,0,0,0,1997.40311441434,159709
"1006","Tioga",1986,10219,2039,10457,7686,10219,14161,17371,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,13202,51904,0,0,0,0,0,0,0,0,0,0,0,0,1997.40311441434,159709
"1007","Tioga",1987,14161,2039,10457,7686,10219,14161,17371,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,13202,51904,0,0,0,0,0,0,0,0,0,0,0,0,1997.40311441434,159709
"1008","Tioga",1988,17371,2039,10457,7686,10219,14161,17371,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,13202,51904,0,0,0,0,0,0,0,0,0,0,0,0,1997.40311441434,159709
"1009","Tioga",1989,20184,2039,10457,7686,10219,14161,17371,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,13202,51904,0,0,0,0,0,0,0,0,0,0,0,0,1997.40311441434,159709
"1010","Tioga",2007,12486,2039,10457,7686,10219,14161,17371,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,13202,51904,0,0,0,0,0,0,0,0,0,0,0,0,1997.40311441434,159709
"1011","Tioga",2008,13202,2039,10457,7686,10219,14161,17371,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,13202,51904,0,0,0,0,0,0,0,0,0,0,0,0,1997.40311441434,159709
"1012","Tioga",2009,51904,2039,10457,7686,10219,14161,17371,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12486,13202,51904,0,0,0,0,0,0,0,0,0,0,0,0,1997.40311441434,159709
"1013","Venango",1983,11501,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1014","Venango",1984,41313,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1015","Venango",1985,52888,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1016","Venango",1986,48150,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1017","Venango",1987,75290,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1018","Venango",1988,72298,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1019","Venango",1989,80846,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1020","Venango",1990,72338,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1021","Venango",1991,96784,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1022","Venango",1992,86771,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1023","Venango",1993,52720,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1024","Venango",1996,4849,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1025","Venango",1997,76623,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1026","Venango",1998,59445,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1027","Venango",1999,154895,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1028","Venango",2000,123257,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1029","Venango",2001,128019,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1030","Venango",2002,129705,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
"1031","Venango",2003,51401,11501,41313,52888,48150,75290,72298,80846,72338,96784,86771,52720,0,0,4849,76623,59445,154895,123257,128019,129705,51401,127428,118798,76492,140425,91155,40282,100389,160218,112139,51215,70103,95360,40282,40282,40282,40282,40282,80564,2002.9273335041,2885071
